x_range,y_range,split_label
-17.587939698492477,-33.210887142764065,0
-16.582914572864325,-22.24584665927925,0
-15.577889447236188,-25.997313967103395,0
-14.572864321608051,-20.620611595711225,2
-13.5678391959799,-17.2858462928992,2
-12.562814070351763,-19.79445929794765,1
-11.557788944723626,-15.679157037306856,1
-10.552763819095489,-11.544486637817073,0
-9.547738693467352,-9.651598095444015,0
-8.5427135678392,-9.696591623402607,0
-7.5376884422110635,-9.318456727434283,0
-6.532663316582926,-6.763628963513888,0
-5.527638190954775,-3.186785239960555,1
-4.522613065326638,-3.047111562061438,0
-3.517587939698501,0.0004946039872104763,0
-2.512562814070364,2.906011041188933,0
-1.507537688442227,3.975548478560034,0
-0.5025125628140756,5.794379117314206,0
0.5025125628140614,7.993210000382533,0
1.5075376884421985,10.311690917175197,0
2.5125628140703498,11.836997584471785,0
3.517587939698487,14.785239209161523,0
4.522613065326624,15.592455503223691,2
5.527638190954761,18.205904547662463,0
6.532663316582898,20.104526341114077,0
7.537688442211049,23.046570839193794,2
8.542713567839186,26.4427832923317,0
9.547738693467323,23.537142216048103,0
10.552763819095475,27.272712042210177,0
11.557788944723612,28.44649184424382,0
12.562814070351749,37.299976590257835,0
13.567839195979886,31.43454331691373,0
14.572864321608023,35.01740028682892,0
15.577889447236174,39.61428425478919,0
16.58291457286431,40.94918217447469,0
17.58793969849245,41.14771677449341,0
18.5929648241206,43.46379312023073,0
19.597989949748737,45.19922415857563,0
20.603015075376874,50.83040030756833,0
21.60804020100501,50.34740270280428,0
22.613065326633148,52.978674668534225,0
23.6180904522613,52.595263211593796,0
24.623115577889436,57.00207926107187,0
25.628140703517573,63.237418951708506,0
26.633165829145725,58.611748647616544,0
27.63819095477386,65.5094448098384,0
28.643216080402,64.31340532289242,2
29.64824120603015,74.33647888888319,0
30.653266331658273,80.14179256685651,0
31.658291457286424,70.27890373889305,0
32.66331658291455,73.1907570936976,0
33.6683417085427,72.60030239504174,0
34.67336683417085,70.43840052359856,0
35.67839195979897,79.09653332632564,0
36.68341708542712,70.68304111055313,0
37.688442211055275,89.11032904937679,1
38.6934673366834,91.41379696748405,0
39.69849246231155,87.56056269350682,0
40.7035175879397,106.49086591469458,0
41.70854271356782,102.96501493716781,0
42.713567839195974,96.74839870563638,0
43.7185929648241,83.58692806826376,1
44.72361809045225,99.74172841229367,0
45.7286432160804,94.02370630246811,1
46.73366834170852,98.68784152837102,0
47.738693467336674,90.598877653824,1
48.7437185929648,93.82152729836373,0
49.74874371859295,88.35868892644069,0
50.7537688442211,115.99223436991021,1
51.75879396984922,90.40830925130197,0
52.76381909547737,114.29080389507368,1
53.768844221105525,129.7067524960092,0
54.77386934673365,96.59969896200356,0
55.7788944723618,118.00638631396117,0
56.78391959798995,113.19473414442685,0
57.78894472361807,149.1172428238108,0
58.793969849246224,133.32519516062297,0
59.79899497487435,121.71312665734679,0
60.8040201005025,130.54906223848633,0
61.80904522613065,111.20751067771468,0
62.81407035175877,121.87922583910334,0
63.819095477386924,146.54502773052593,0
64.82412060301505,141.58655581105452,0
65.8291457286432,141.0045662478182,0
66.83417085427135,154.32757431311657,0
67.83919597989947,145.9953027484379,0
68.84422110552762,148.02512185304155,1
69.84924623115577,138.0038546755649,0
70.8542713567839,144.9296220954613,0
71.85929648241205,133.3920873845788,0
72.8643216080402,157.0708333140133,0
73.86934673366832,169.238551354663,0
74.87437185929647,153.75115803729733,1
75.8793969849246,142.19768492743603,0
76.88442211055275,180.32205366936566,2
77.8894472361809,186.7608247856888,2
78.89447236180902,162.67533151003786,0
79.89949748743717,148.47765210561002,2
80.9045226130653,162.25823384315458,0
81.90954773869345,180.7072669883075,0
82.9145728643216,182.20885112018678,0
83.91959798994972,184.6030126191174,0
84.92462311557787,197.23628660688075,0
85.92964824120602,173.70964824414085,0
86.93467336683415,190.01810644631576,0
87.9396984924623,170.85279803979583,2
88.94472361809045,188.61712969178433,1
89.94974874371857,186.77929247043093,0
90.95477386934672,167.64484806352348,0
91.95979899497485,155.36877793050525,0
92.964824120603,170.39492837028274,0
93.96984924623115,175.68012147698158,2
94.97487437185927,160.87743673134867,0
95.97989949748742,217.41100339469645,0
96.98492462311555,179.59926851401752,0
97.9899497487437,205.72349786281794,2
98.99497487437185,201.6219646822121,0
100.0,205.8180831231431,0
