x_range,y_range,split_label,label
-78.0756151230246,-0.0777931628300649,0,0
-77.91558311662332,3.1781792863042044,0,0
-77.83556711342268,0.0943117269129873,0,0
-77.6755351070214,0.7541257453370815,0,0
-77.63552710542109,0.2888653738071991,0,0
-77.43548709741948,0.1288465207829801,0,0
-77.35547109421884,2.23256310166112,0,0
-77.23544708941787,1.292439335937797,0,0
-77.03540708141628,-0.0538170053865315,0,0
-76.99539907981597,-0.0673400208582667,0,0
-76.83536707341469,-0.0358054044407102,0,0
-76.75535107021403,0.0586335161044127,0,0
-76.63532706541308,1.2296720906418075,0,0
-76.39527905581116,1.4044983634664834,0,0
-76.31526305261052,0.1345667896611819,0,0
-76.0752150430086,0.1860970856781276,0,0
-75.79515903180636,0.3135855915294869,0,0
-75.63512702540508,-0.0225015328562722,0,0
-75.55511102220444,0.794891125356773,0,0
-75.4750950190038,0.5150057301813618,0,0
-75.23504700940188,1.7432553951657752,0,0
-75.11502300460091,-0.1485833429365469,0,0
-74.75495099019804,1.7864865507706793,0,0
-74.47489497899579,1.043831960993543,0,0
-74.15483096619323,2.509988682124499,0,0
-74.11482296459292,2.534444624285509,0,0
-73.95479095819164,2.4304237527784927,0,0
-73.79475895179036,0.1949717642519453,0,0
-73.75475095019004,0.992759812445988,0,0
-73.67473494698939,0.8606221151282889,0,0
-73.51470294058811,0.834410931772259,0,0
-73.4746949389878,0.8171522527273651,0,0
-73.31466293258651,0.3005716650732377,0,0
-73.2746549309862,0.0534654049806582,0,0
-73.0746149229846,0.3068052499077711,0,0
-73.03460692138427,2.2461337984373864,0,0
-72.63452690538108,0.4007450360714735,0,0
-72.35447089417883,1.9431235960868785,0,0
-72.19443888777755,1.5705055924563482,0,0
-72.11442288457691,1.4765261340369529,0,0
-72.0744148829766,1.0258133777204947,0,0
-72.03440688137627,2.174892352985052,0,0
-71.91438287657532,-0.0178031895846799,0,0
-71.83436687337468,1.0559595801717756,0,0
-71.71434286857371,2.226141200519232,0,0
-71.63432686537307,0.8486594139436021,0,0
-71.51430286057212,0.4039091474640774,0,0
-71.47429485897179,1.061133194251341,0,0
-71.39427885577115,0.4253489476017309,0,0
-71.19423884776955,2.64709775289544,0,0
-71.15423084616923,4.406536405552387,0,0
-71.07421484296859,0.9042759205144368,0,0
-70.9141828365673,0.0908785890983954,0,0
-70.79415883176635,0.1402621018096308,0,0
-70.59411882376475,1.5642052082864608,0,0
-70.55411082216443,0.8665906865702993,0,0
-70.15403080616123,0.7150060581487123,0,0
-69.91398279655931,1.2540849184540537,0,0
-69.873974794959,1.7410367324671443,0,0
-69.83396679335867,1.5351894456782973,0,0
-69.79395879175834,0.7925977747122535,0,0
-69.55391078215644,0.5523046848910627,0,0
-69.43388677735547,2.962467998377141,0,0
-69.0738147629526,1.3080296137647238,0,0
-68.91378275655131,0.1479328701246867,0,0
-68.87377475495099,3.082685233410831,0,0
-68.83376675335067,0.7781168374898877,0,0
-68.67373474694939,1.550237269160648,0,0
-68.63372674534907,1.1034069590111746,0,0
-68.39367873574714,1.133532524080561,0,0
-68.27365473094619,0.0478486252167178,0,0
-68.15363072614522,0.7278159746901998,0,0
-68.07361472294458,1.297201202020794,0,0
-67.67353470694138,1.1481943237097414,0,0
-67.55351070214043,0.1765778921429823,0,0
-67.47349469893979,1.5512971907354518,0,0
-67.2734546909382,0.897757128649717,0,0
-67.19343868773754,0.7616466328989016,0,0
-67.15343068613723,0.0603122889110581,0,0
-67.11342268453691,0.1882840603913833,0,0
-66.9133826765353,0.0593925660874605,0,0
-66.75335067013403,0.4244048395738913,0,0
-66.1132226445289,1.8781056318335725,0,0
-66.07321464292858,2.265687107575216,0,0
-65.83316663332667,1.740885675106234,0,0
-65.67313462692539,1.4947659865872618,0,0
-65.55311062212442,0.8611275049831102,0,0
-65.47309461892378,1.5628901660964227,0,0
-65.3130626125225,1.571255261392857,0,0
-65.15303060612122,0.692300798423265,0,0
-64.9129825965193,0.6240173748154239,0,0
-64.87297459491899,0.1781716464077081,0,0
-64.79295859171833,1.7260308337403245,0,0
-64.43288657731546,0.2647458222382177,0,0
-64.07281456291258,1.0650018225767464,0,0
-63.9127825565113,4.021887882881908,0,0
-63.87277455491098,0.5781046957089699,0,0
-63.83276655331066,1.081759747426415,0,0
-63.59271854370874,0.8133132293225498,0,0
-63.47269453890778,0.5571855703372139,0,0
-63.23264652930586,0.4921689625606504,0,0
-62.83256651330266,0.3579516647169194,0,0
-62.67253450690138,1.0561302338620604,0,0
-62.59251850370074,0.4582895862435523,0,0
-62.39247849569914,4.115033067338232,0,0
-62.27245449089818,0.2625887895646535,0,0
-61.832366473294655,0.8413785990426272,0,0
-61.592318463692735,1.1899477910803289,0,0
-61.392278455691134,0.723243900705834,0,0
-61.19223844768953,1.5329756961446377,0,0
-60.95219043808761,1.3794857488461232,0,0
-60.67213442688538,-0.0166082880055605,0,0
-60.59211842368474,1.7340226925072733,0,0
-60.15203040608122,0.0454635880158478,0,0
-60.112022404480896,4.19691290561984,0,0
-59.791958391678335,1.5636527796544843,0,0
-59.671934386877375,0.4857855771295678,0,0
-59.511902380476094,1.2903514422182467,0,0
-59.431886377275454,0.6870357218044776,0,0
-58.91178235647129,-0.1057591830523986,0,0
-58.87177435487097,0.1854114022716941,0,0
-58.83176635327065,1.03557972201876,0,0
-58.79175835167033,1.177614917679784,0,0
-58.67173434686937,2.1265323877885693,0,0
-58.63172634526905,0.4404512322780587,0,0
-58.47169433886777,1.5185298155574918,0,0
-58.35167033406681,-0.0945728012975385,0,0
-58.31166233246649,0.2060667986844058,0,0
-58.11162232446489,0.1731265680926885,0,0
-57.91158231646329,1.7627751450329767,0,0
-57.87157431486297,-0.0978441162755276,0,0
-57.83156631326265,0.4188610023320844,0,0
-57.79155831166233,-0.1886227101159425,0,0
-57.71154230846169,0.2255766754173993,0,0
-57.271454290858166,0.659017521833916,0,0
-57.191438287657526,0.060810830744576,0,0
-57.07141428285657,0.0407659337170023,0,0
-56.95139027805561,1.4018748750028562,0,0
-56.83136627325465,1.344159531125685,0,0
-56.63132626525305,0.6289453049580371,0,0
-56.35127025405081,-0.0964658891824259,0,0
-56.23124624924985,0.4386151020746156,0,0
-56.19123824764953,2.647540810170104,0,0
-55.91118223644729,0.0784617504496583,0,0
-55.83116623324665,1.341433080748562,0,0
-55.79115823164633,2.291132946976934,0,0
-55.71114222844569,0.714546729458194,0,0
-55.67113422684537,0.4846097004972567,0,0
-55.55111022204441,0.6584616454696468,0,0
-55.51110222044409,0.3274579206149721,0,0
-55.43108621724345,-0.0946238081662875,0,0
-55.231046209241846,1.356047095533719,0,0
-55.191038207641526,0.1837723501076713,0,0
-55.111022204440886,-0.1766771556809203,0,0
-54.990998199639925,1.2625037718740302,0,0
-54.950990198039605,-0.3745332873494902,0,0
-54.71094218843768,2.6656271764746937,0,0
-54.5509101820364,0.6666851348289791,0,0
-54.43088617723544,0.1394655519560943,0,0
-54.39087817563512,-0.2702123936204504,0,0
-54.31086217243448,0.1888111411776232,0,0
-53.9507901580316,-0.3654933808770143,0,0
-53.91078215643128,1.2437052953483665,0,0
-53.87077415483096,2.3210478500982243,0,0
-53.83076615323064,-0.0004799549938542,0,0
-53.51070214042808,0.2326479651320265,0,0
-53.47069413882776,1.4263325980462889,0,0
-53.310662132426486,0.5070331386940923,0,0
-53.230646129225846,1.6654262991474238,0,0
-53.070614122824566,0.0581543106600475,0,0
-52.950590118023605,-0.0241136930789185,0,0
-52.67053410682136,2.912069339661736,0,0
-52.59051810362072,-0.3676314918669682,0,0
-52.43048609721944,1.407684925907858,0,0
-51.9503900780156,1.5928005306871835,0,0
-51.79035807161432,0.1346464840876151,0,0
-51.71034206841368,0.7587903827767644,0,0
-51.51030206041208,-0.3620744026827335,0,0
-51.27025405081016,0.7428295017131465,0,0
-51.11022204440888,2.0033063035187184,0,0
-51.07021404280856,-0.5256048675362273,0,0
-51.03020604120824,1.464543921908847,0,0
-50.99019803960792,0.1310043336209787,0,0
-50.9501900380076,1.171612963320107,0,0
-50.91018203640728,-0.225990744285052,0,0
-50.79015803160632,-0.4205516721664967,0,0
-50.750150030006,0.6657196107973282,0,0
-50.71014202840568,1.074719630925964,0,0
-50.59011802360472,1.2357169758740212,0,0
-50.31006201240248,1.3290689556661237,0,0
-50.11002200440088,1.0333313080171314,0,0
-50.07001400280056,2.132914859079204,0,0
-49.749949989998,1.139484216184418,0,0
-49.70994198839768,1.183692606910487,0,0
-49.62992598519704,-0.4044636941403805,0,0
-49.58991798359672,0.6687780859088837,0,0
-49.50990198039608,0.7846121700027744,0,0
-49.26985397079416,-0.2539404586267973,0,0
-49.18983796759352,0.2632736383763465,0,0
-49.06981396279256,0.3593682165436636,0,0
-48.98979795959192,0.9626007770471944,0,0
-48.66973394678936,0.0008910979601817,0,0
-48.50970194038808,0.0285335078286952,0,0
-48.42968593718744,1.1176838580049395,0,0
-48.30966193238648,1.926866294147178,0,0
-48.22964592918584,0.1196833197301134,0,0
-48.10962192438488,-0.0245553367674982,0,0
-47.98959791958392,-0.1365277402844703,0,0
-47.90958191638328,1.862411635190043,0,0
-47.749549909982,-0.397240382411993,0,0
-47.58951790358071,0.4418873684668116,0,0
-47.54950990198039,-0.6963308819564933,0,0
-47.22944588917783,0.0084698288379818,0,0
-47.10942188437687,0.0026835375899028,0,0
-47.06941388277655,-0.3542363443542443,0,0
-46.98939787957591,-0.3725956178480718,0,0
-46.94938987797559,0.7061343155706923,0,0
-46.62932586517303,-0.2101139148631361,0,0
-46.58931786357271,-0.7984241852463327,0,0
-46.34926985397079,0.6174173532274945,0,0
-46.22924584916983,1.5365807930133857,0,0
-46.10922184436887,0.425707496869222,0,0
-45.9491898379676,0.1570305944865928,0,0
-45.86917383476696,0.5439481292492654,0,0
-45.82916583316664,0.8668148433998992,0,0
-45.749149829966,0.6134796979741444,0,0
-45.66913382676535,-0.2387609407915444,0,0
-45.54910982196439,1.7246483172397702,0,0
-45.50910182036407,-0.721634137163623,0,0
-45.34906981396279,0.8281008595071526,0,0
-45.02900580116023,1.346175194868866,0,0
-44.86897379475895,1.089382134106493,0,0
-44.82896579315863,-1.0767773005417949,0,0
-44.78895779155831,0.8603166076702475,0,0
-44.66893378675735,2.5434281774473253,0,0
-44.62892578515703,-0.4362910125876901,0,0
-44.58891778355671,2.5071659929243086,0,0
-44.54890978195639,0.1917823021737605,0,0
-44.42888577715543,0.4390435637178491,0,0
-44.30886177235447,0.3578477795700781,0,0
-44.02880576115223,1.5406919003652964,0,0
-43.98879775955191,0.0221704918466649,0,0
-43.66873374674935,0.691161545390441,0,0
-43.58871774354871,-0.4877209986108919,0,0
-43.30866173234647,0.7509423823664554,0,0
-42.948589717943584,1.6743960659027697,0,0
-42.908581716343264,-0.6941589434708807,0,0
-42.7885577115423,0.4901553639136078,0,0
-42.74854970994198,0.5462442254861721,0,0
-42.62852570514102,1.0959409568138645,0,0
-42.5885177035407,-0.27396353617008,0,0
-42.54850970194038,0.1355991838893306,0,0
-42.3884776955391,1.537149895276745,0,0
-42.34846969393878,-0.466603260866393,0,0
-42.26845369073815,0.5098386850688275,0,0
-42.18843768753751,-0.8790414425371426,0,0
-41.94838967793559,-0.7001378201935065,0,0
-41.86837367473495,0.4758020804843961,0,0
-41.70834166833367,2.1267059789839244,0,0
-41.66833366673335,0.0812940419759822,0,0
-41.58831766353271,0.1444518693722485,0,0
-41.34826965393079,1.3044504808503592,0,0
-41.26825365073015,2.227308520322496,0,0
-41.18823764752951,-1.4181383333957776,0,0
-41.14822964592919,-1.1303293366900935,0,0
-41.068213642728544,-0.8396556889591344,0,0
-40.908181636327264,0.0056956273024559,0,0
-40.74814962992598,-0.587491981090583,0,0
-40.62812562512502,0.1066107488454182,0,0
-40.54810962192438,0.2371827293850967,0,0
-40.50810162032406,-0.4023649127993437,0,0
-40.3880776155231,0.8711236299790717,0,0
-40.34806961392278,4.21192752829797,0,0
-40.26805361072214,1.3892956235831595,0,0
-40.14802960592118,0.194106378904254,0,0
-40.10802160432086,0.4410380499654671,0,0
-39.82796559311862,1.7323797782554964,0,0
-39.74794958991798,-0.5237715116438045,0,0
-39.66793358671734,-0.5169542267863305,0,0
-39.50790158031606,-0.2037857189033249,0,0
-39.46789357871574,-0.7218905352954539,0,0
-39.34786957391478,-1.418014364487051,0,0
-39.30786157231446,-0.7928731143952734,0,0
-39.1878375675135,-0.0066205947628305,0,0
-39.10782156431286,-0.4241386241902396,0,0
-39.06781356271254,-0.0446972501791229,0,0
-38.867773554710936,-0.3208058376357016,0,0
-38.707741548309656,0.8369986977013788,0,0
-38.667733546709336,1.0683847896785297,0,0
-38.3876775355071,0.1962961325837151,0,0
-38.34766953390678,0.3719151528095059,0,0
-38.30766153230646,1.1426968265040545,0,0
-38.14762952590518,2.254977952748571,0,0
-38.06761352270454,-1.3500818824460146,0,0
-38.02760552110422,2.3141891945373723,0,0
-37.9875975195039,-0.7522308414541242,0,0
-37.82756551310262,-1.167493734765947,0,0
-37.7875575115023,-0.6107598535230738,0,0
-37.74754950990198,2.366848562172874,0,0
-37.46749349869974,1.0429838856567937,0,0
-37.42748549709942,1.132445385777312,0,0
-37.30746149229846,-0.080714616779729,0,0
-37.1874374874975,-0.833426131030088,0,0
-36.867373474694936,-0.7224827489470111,0,0
-36.787357471494296,-0.1824716474693217,0,0
-36.707341468293656,0.4689168709347684,0,0
-36.667333466693336,0.0316391087519014,0,0
-36.627325465093016,3.9647364441453696,0,0
-36.587317463492695,-0.7387397341875391,0,0
-36.467293458691735,1.0707324713794524,0,0
-36.427285457091415,-0.6212636557080965,0,0
-36.30726145229045,-0.803374923938043,0,0
-36.10722144428885,0.2693617811829014,0,0
-36.06721344268853,0.2427292275479238,0,0
-35.90718143628726,1.0230212955656333,0,0
-35.82716543308662,1.2089754403880422,0,0
-35.78715743148629,1.1608325351500626,0,0
-35.74714942988598,-0.3170276886028752,0,0
-35.70714142828565,0.2692610655175447,0,0
-35.66713342668534,-0.3045332309448588,0,0
-35.62712542508501,-0.8896107772132573,0,0
-35.5871174234847,1.736368757845883,0,0
-35.54710942188437,-0.5210519000667151,0,0
-35.46709341868373,0.0066516809393402,0,0
-35.26705341068214,-0.912854744973068,0,0
-35.22704540908181,-0.3049697531792489,0,0
-35.1870374074815,-0.3139204228356165,0,0
-35.06701340268053,0.5109890829255757,0,0
-35.02700540108022,-1.0150588213210228,0,0
-34.866973394678936,0.346357016437034,0,0
-34.786957391478296,-0.332202198235995,0,0
-34.66693338667733,0.9665532500222622,0,0
-34.58691738347669,0.2367297936636263,0,0
-34.466893378675735,-1.2816476089337687,0,0
-34.42688537707541,3.160986091876452,0,0
-34.386877375475095,1.5209767686056117,0,0
-34.306861372274454,3.0758381827669483,0,0
-34.26685337067413,1.660656666527513,0,0
-34.226845369073814,-0.212664714265702,0,0
-34.066813362672534,1.4746501555431617,0,0
-34.026805361072206,-1.0371334237326335,0,0
-33.98679735947189,2.2728352319279352,0,0
-33.946789357871566,-0.9920804483605068,0,0
-33.866773354670926,0.3736949029830234,0,0
-33.58671734346869,0.1948726352610923,0,0
-33.546709341868365,0.9591590879758832,0,0
-33.50670134026805,0.3489089427354401,0,0
-33.26665333066613,-1.3310258481815027,0,0
-33.2266453290658,0.1330134268101586,0,0
-33.10662132426485,-0.0421867182945757,0,0
-32.94658931786357,2.0516226145121434,0,0
-32.86657331466293,0.8337648113334235,0,0
-32.78655731146229,1.0548788693011637,0,0
-32.746549309861976,-0.4361137271478106,0,0
-32.54650930186037,-0.9834621921766572,0,0
-32.506501300260055,-0.2984012237062006,0,0
-32.346469293858775,0.6164283649713707,0,0
-32.30646129225845,-0.9458305645454016,0,0
-32.266453290658134,-0.8925085355185186,0,0
-32.14642928585717,-0.5517054089319962,0,0
-32.06641328265653,2.2017780600101395,0,0
-31.82636527305461,-0.1265342229640543,0,0
-31.666333266653325,1.5766872323016177,0,0
-31.586317263452685,0.3216471324721426,0,0
-31.54630926185237,0.3398511720819219,0,0
-31.346269253850764,-0.6968141233187849,0,0
-31.266253250650124,0.2086722061149719,0,0
-31.14622924584917,0.5200824634486376,0,0
-30.90618123624725,-0.1445232225333325,0,0
-30.86617323464692,1.937335483511164,0,0
-30.78615723144628,-1.2578825911719165,0,0
-30.70614122824564,1.7180532492821374,0,0
-30.66613322664533,-1.4847993182224364,0,0
-30.626125225045,0.9009726275926356,0,0
-30.506101220244048,-0.5649490491823762,0,0
-30.46609321864372,-1.0371789655751515,0,0
-30.426085217043408,-0.6735490355980569,0,0
-30.30606121224244,0.8757815352874221,0,0
-30.266053210642127,0.511833296413251,0,0
-30.186037207441487,0.1746497717470383,0,0
-30.14602920584116,-0.0245739465210645,0,0
-30.06601320264052,0.1434931843948699,0,0
-30.026005201040206,-0.9816774556712742,0,0
-29.98599719943988,-1.4719670093200063,0,0
-29.86597319463893,0.923451382538687,0,0
-29.8259651930386,-0.2847420428081203,0,0
-29.785957191438285,1.160365600220977,0,0
-29.66593318663732,0.505561063813696,0,0
-29.58591718343668,2.737103049942003,0,0
-29.385877175435084,0.2886290327451459,0,0
-29.34586917383476,-0.9812119531804904,0,0
-29.26585317063412,2.1431027891303045,0,0
-29.225845169033803,-0.1903621190234814,0,0
-28.985797159431883,0.5215032661339722,0,0
-28.94578915783157,0.2549432971849259,0,0
-28.86577315463093,-0.6381201469939634,0,0
-28.74574914982996,1.3008748281443792,0,0
-28.70574114822965,-1.144302659494689,0,0
-28.62572514502901,0.7709992527915166,0,0
-28.545709141828368,-0.3790828749587683,0,0
-28.50570114022804,2.146642392963113,0,0
-28.34566913382676,-0.3417875880684445,0,0
-28.305661132226447,-0.9174297811267896,0,0
-28.225645129025807,-1.4082299379567549,0,0
-28.18563712742548,0.1337538149471135,0,0
-28.10562112422484,-0.8971137788284038,0,0
-27.98559711942389,3.537580271187439,0,0
-27.94558911782356,0.4990669297221084,0,0
